,filename,compressor,cBW,dBW,CR,normalize_time,diff_time,comp_time,encoding_time,de_comp_time,total_time,thread,uncompressed_size_bytes,compressed_size_bytes,decompressed_size_bytes,compression_level
0,imgs/*.png,zstd,64.29727670124952,1750.2152450130566,19.24803772827303,0.019704994402433697,1.1168028178967927e-06,29.50703683652376,29.52674479233591,1.0847175999691612,30.611464437685516,1,1898489280,98632874,1898489280,9
1,imgs/*.png,blosclz,6168.687509593293,1339.0330775315083,4.89913176521145,0.020976355201319644,9.913193552117599e-07,0.286783494447407,0.3077622714795564,1.4178061108840139,1.725570415195666,1,1898489280,387515456,1898489280,9
2,imgs/*.png,lz4,4972.268474927556,1382.470814109695,5.126104115329284,0.021470082433600175,9.787710089432567e-07,0.3603429543344598,0.38181552134062113,1.3732581264094303,1.7550755174536454,1,1898489280,370357144,1898489280,9
3,imgs/*.png,lz4hc,60.52167591357366,964.2076808535126,10.687574536542408,0.021219730377197266,1.0164160477487665e-06,31.347526725969818,31.368749317369964,1.9689630332746004,33.33771434583162,1,1898489280,177635185,1898489280,9
4,imgs/*.png,zlib,80.54428391521556,620.3990737789441,17.069554452981887,0.021211875112433182,9.913193552117599e-07,23.54953660463032,23.570751240378932,3.0601097910027755,26.63086297637538,1,1898489280,111220787,1898489280,9
