filename,quality,uncompressed_size_bytes,compressed_size_bytes,psnr,ssim,split,time_to_compress,time_to_decompress,total_time
img_108.jpg,90,1978368,294024,34.52837901788082,0.9546880271649952,Test,0.02752852439880371,0.01270914077758789,0.0402376651763916
img_108.jpg,100,1978368,771403,44.746178495939844,0.9954830474436523,Test,0.03706073760986328,0.01697516441345215,0.05403590202331543
img_11.jpg,0,1978368,12799,20.965567521172908,0.32756601176241124,Test,0.012997150421142578,0.005075931549072266,0.018073081970214844
img_11.jpg,10,1978368,32264,24.539465260247848,0.6351388609711154,Test,0.014611959457397461,0.006281137466430664,0.020893096923828125
img_11.jpg,20,1978368,56240,26.60450607590697,0.7616046023461881,Test,0.015822649002075195,0.0066661834716796875,0.022488832473754883
img_11.jpg,30,1978368,75440,27.810371530349485,0.814606841715726,Test,0.01716017723083496,0.007229804992675781,0.024389982223510742
img_11.jpg,40,1978368,90793,28.677894692604017,0.843955426722598,Test,0.017855167388916016,0.007382631301879883,0.0252377986907959
img_11.jpg,50,1978368,105182,29.40932839605265,0.8647423099270237,Test,0.018535375595092773,0.007837772369384766,0.02637314796447754
img_11.jpg,60,1978368,120847,30.137116891705098,0.8822507131315565,Test,0.020233631134033203,0.008589506149291992,0.028823137283325195
img_11.jpg,70,1978368,144653,31.13516925531894,0.902742186162384,Test,0.02040386199951172,0.008563518524169922,0.02896738052368164
img_11.jpg,80,1978368,183763,32.63904772623642,0.92669769460605,Test,0.021526575088500977,0.00931096076965332,0.030837535858154297
img_11.jpg,90,1978368,272030,35.39593848484119,0.9569390792145168,Test,0.02451610565185547,0.010529518127441406,0.035045623779296875
img_11.jpg,100,1978368,726418,45.677632709488975,0.9961631278919042,Test,0.037743330001831055,0.017802715301513672,0.05554604530334473
img_113.jpg,0,1978368,13848,20.177853570694925,0.33494096076697266,Test,0.013078689575195312,0.0050008296966552734,0.018079519271850586
img_113.jpg,10,1978368,37368,23.609867038130716,0.6541234073630938,Test,0.015215873718261719,0.006586313247680664,0.021802186965942383
img_113.jpg,20,1978368,63686,25.62827000010097,0.7722760236453116,Test,0.016272783279418945,0.0069162845611572266,0.023189067840576172
img_113.jpg,30,1978368,84190,26.846847038178886,0.8209543919978305,Test,0.019881248474121094,0.007783412933349609,0.027664661407470703
img_113.jpg,40,1978368,101140,27.715206159961816,0.8481259990490675,Test,0.01943349838256836,0.00812220573425293,0.02755570411682129
img_113.jpg,50,1978368,116977,28.475699205746466,0.8677460329950167,Test,0.019040346145629883,0.008093118667602539,0.027133464813232422
img_113.jpg,60,1978368,133916,29.230585818592555,0.8844525459942529,Test,0.02233743667602539,0.01014852523803711,0.0324859619140625
img_113.jpg,70,1978368,159660,30.265170707253795,0.9037214226789492,Test,0.020817041397094727,0.008726835250854492,0.02954387664794922
img_113.jpg,80,1978368,201321,31.779527996974068,0.9262324612985893,Test,0.02213883399963379,0.009519100189208984,0.03165793418884277
img_113.jpg,90,1978368,294228,34.49779897823493,0.9546077235814076,Test,0.02566981315612793,0.011036872863769531,0.03670668601989746
img_113.jpg,100,1978368,772891,44.75093296910602,0.9955129098867488,Test,0.038153886795043945,0.01815199851989746,0.056305885314941406
img_115.jpg,0,1978368,12870,20.93009258901567,0.32765936247042243,Test,0.013754844665527344,0.005274057388305664,0.019028902053833008
img_115.jpg,10,1978368,33295,24.555576859402514,0.6429143359842319,Test,0.014757394790649414,0.006205558776855469,0.020962953567504883
img_115.jpg,20,1978368,58001,26.57844353869055,0.7645677019838847,Test,0.016181230545043945,0.0068280696868896484,0.023009300231933594
img_115.jpg,30,1978368,77431,27.766931788112874,0.8149408884518593,Test,0.017206668853759766,0.00745081901550293,0.024657487869262695
img_115.jpg,40,1978368,93153,28.616204409242588,0.8426737742111298,Test,0.01806187629699707,0.00756525993347168,0.02562713623046875
img_115.jpg,50,1978368,107655,29.325570413358268,0.8620860033848586,Test,0.01972651481628418,0.008168935775756836,0.027895450592041016
img_115.jpg,60,1978368,123300,30.028962109970347,0.8785383474447261,Test,0.019301414489746094,0.008074045181274414,0.027375459671020508
img_115.jpg,70,1978368,146820,30.972459508379995,0.8974983894320793,Test,0.020421504974365234,0.00851583480834961,0.028937339782714844
img_115.jpg,80,1978368,185099,32.33148675976855,0.9196309248424482,Test,0.023015737533569336,0.009624958038330078,0.032640695571899414
img_115.jpg,90,1978368,272995,34.83125991613676,0.9487157340503064,Test,0.02499222755432129,0.010775089263916016,0.035767316818237305
img_115.jpg,100,1978368,737493,45.184744166501446,0.994686599394165,Test,0.03675675392150879,0.016932010650634766,0.053688764572143555
img_118.jpg,0,1978368,13023,20.799259313639414,0.3313670664625395,Test,0.013332605361938477,0.005155801773071289,0.018488407135009766
img_118.jpg,10,1978368,33944,24.479104912371483,0.6499130971687331,Test,0.014418363571166992,0.0061397552490234375,0.02055811882019043
img_118.jpg,20,1978368,58952,26.541728552475796,0.7706799888172228,Test,0.016952037811279297,0.007257223129272461,0.024209260940551758
img_118.jpg,30,1978368,78160,27.761215042642338,0.8195631268735535,Test,0.017122507095336914,0.007246971130371094,0.024369478225708008
img_118.jpg,40,1978368,93867,28.619363151085935,0.846700565579298,Test,0.018456697463989258,0.007529735565185547,0.025986433029174805
img_118.jpg,50,1978368,108295,29.33734097697705,0.8655735938569372,Test,0.019280672073364258,0.00819849967956543,0.027479171752929688
img_118.jpg,60,1978368,124004,30.046199881361137,0.8815214517189333,Test,0.019333600997924805,0.008219480514526367,0.027553081512451172
img_118.jpg,70,1978368,147346,30.996408865078,0.8999700027921548,Test,0.02050495147705078,0.008837461471557617,0.0293424129486084
img_118.jpg,80,1978368,185474,32.36675928117116,0.9212441240420008,Test,0.021809101104736328,0.009160280227661133,0.03096938133239746
img_118.jpg,90,1978368,272278,34.83141046045208,0.9490808452626478,Test,0.02569293975830078,0.011816024780273438,0.03750896453857422
img_118.jpg,100,1978368,736031,45.17270221270394,0.9947335287577929,Test,0.035860538482666016,0.01646876335144043,0.052329301834106445
img_119.jpg,0,1978368,13001,20.819497817216174,0.3336642089993522,Test,0.012920141220092773,0.0049474239349365234,0.017867565155029297
img_119.jpg,10,1978368,33710,24.54561723850635,0.6507929239981669,Test,0.014620304107666016,0.005980014801025391,0.020600318908691406
img_119.jpg,20,1978368,58437,26.615908461699163,0.7701446181170654,Test,0.01579904556274414,0.00679326057434082,0.02259230613708496
img_119.jpg,30,1978368,77686,27.82155174161206,0.8183314963555972,Test,0.016803979873657227,0.007139444351196289,0.023943424224853516
img_119.jpg,40,1978368,93355,28.682781080634157,0.8459498004740844,Test,0.017598390579223633,0.007440328598022461,0.025038719177246094
img_119.jpg,50,1978368,107865,29.401068317307004,0.8648245172105082,Test,0.01834583282470703,0.0078125,0.02615833282470703
img_119.jpg,60,1978368,123457,30.102038390426102,0.8809943306110194,Test,0.019086837768554688,0.008232593536376953,0.02731943130493164
img_119.jpg,70,1978368,146721,31.04150451015792,0.8990894643804911,Test,0.020088672637939453,0.008452892303466797,0.02854156494140625
img_119.jpg,80,1978368,184471,32.39946592864721,0.9206379097037359,Test,0.021461009979248047,0.009133100509643555,0.0305941104888916
img_119.jpg,90,1978368,270686,34.82874282027244,0.9482639700861956,Test,0.024711132049560547,0.010434150695800781,0.03514528274536133
img_119.jpg,100,1978368,733769,45.090879500466755,0.9945988341672437,Test,0.03555488586425781,0.016652584075927734,0.05220746994018555
img_123.jpg,0,1978368,12886,20.681058343144368,0.3125136793876244,Test,0.012890815734863281,0.004839181900024414,0.017729997634887695
img_123.jpg,10,1978368,35681,24.599640376463327,0.6778877575110984,Test,0.015294790267944336,0.006415843963623047,0.021710634231567383
img_123.jpg,20,1978368,60409,26.75438035229741,0.7916033785723675,Test,0.01678919792175293,0.006821393966674805,0.023610591888427734
img_123.jpg,30,1978368,79418,27.962649915383714,0.8366570274895926,Test,0.017871379852294922,0.007447004318237305,0.025318384170532227
img_123.jpg,40,1978368,94836,28.7840056905468,0.8612542373999568,Test,0.017835378646850586,0.007638454437255859,0.025473833084106445
img_123.jpg,50,1978368,109073,29.454081752306564,0.878082596679004,Test,0.018691062927246094,0.007844686508178711,0.026535749435424805
img_123.jpg,60,1978368,124354,30.093153745581873,0.89242133752626,Test,0.01902294158935547,0.008264780044555664,0.027287721633911133
img_123.jpg,70,1978368,147160,30.923908456615877,0.9086518391354707,Test,0.020053863525390625,0.008580207824707031,0.028634071350097656
img_123.jpg,80,1978368,184548,32.13603910622402,0.927302389208226,Test,0.021884441375732422,0.009075164794921875,0.030959606170654297
img_123.jpg,90,1978368,271400,34.444522356635574,0.952890267143072,Test,0.02456045150756836,0.01049494743347168,0.03505539894104004
img_123.jpg,100,1978368,735006,44.58781550815158,0.9952899204795317,Test,0.03606557846069336,0.01645493507385254,0.0525205135345459
img_124.jpg,0,1978368,13084,20.4692155497098,0.3125677397796111,Test,0.013027191162109375,0.004858255386352539,0.017885446548461914
img_124.jpg,10,1978368,36811,24.385596656017565,0.6808003829654871,Test,0.014716386795043945,0.0061190128326416016,0.020835399627685547
img_124.jpg,20,1978368,62238,26.525331741105322,0.7937614892508331,Test,0.016146183013916016,0.006740093231201172,0.022886276245117188
img_124.jpg,30,1978368,81555,27.734263818732053,0.8387284291696225,Test,0.017057418823242188,0.007176399230957031,0.02423381805419922
img_124.jpg,40,1978368,97166,28.56508999484089,0.8629291238302951,Test,0.01803874969482422,0.007532596588134766,0.025571346282958984
img_124.jpg,50,1978368,111693,29.230296059080445,0.8797039993308555,Test,0.018383264541625977,0.007791042327880859,0.026174306869506836
img_124.jpg,60,1978368,127310,29.86968955304167,0.8939762373304646,Test,0.019603729248046875,0.00828242301940918,0.027886152267456055
img_124.jpg,70,1978368,150848,30.71881660257912,0.9103309719444796,Test,0.020207881927490234,0.008687734603881836,0.02889561653137207
img_124.jpg,80,1978368,188688,31.95304868552207,0.9292187500337783,Test,0.021747350692749023,0.009170770645141602,0.030918121337890625
img_124.jpg,90,1978368,276569,34.30061223397183,0.9544272653101329,Test,0.025732994079589844,0.011745929718017578,0.03747892379760742
img_124.jpg,100,1978368,743479,44.290327052138124,0.9953941272931873,Test,0.03639483451843262,0.016506433486938477,0.052901268005371094
img_136.jpg,0,1978368,12947,20.854320447657297,0.33733330121678246,Test,0.013047456741333008,0.004998445510864258,0.018045902252197266
img_136.jpg,10,1978368,32807,24.577335803700954,0.6453113868610143,Test,0.014447927474975586,0.005937814712524414,0.0203857421875
img_136.jpg,20,1978368,57019,26.640272117717814,0.767782194547833,Test,0.01575446128845215,0.006657123565673828,0.022411584854125977
img_136.jpg,30,1978368,76011,27.850933572909828,0.8187541944941704,Test,0.0166018009185791,0.007105112075805664,0.023706912994384766
img_136.jpg,40,1978368,91422,28.71883875541979,0.8471726258293737,Test,0.01765751838684082,0.007573366165161133,0.025230884552001953
img_136.jpg,50,1978368,105770,29.45504688256202,0.867187743468254,Test,0.01833319664001465,0.008088111877441406,0.026421308517456055
img_136.jpg,60,1978368,121415,30.184922351729327,0.8838871281659166,Test,0.019063949584960938,0.0080718994140625,0.027135848999023438
img_136.jpg,70,1978368,145161,31.183318313405973,0.9035861486275455,Test,0.02017998695373535,0.008512020111083984,0.028692007064819336
img_136.jpg,80,1978368,184332,32.66525908242775,0.9268114813580373,Test,0.02166461944580078,0.009174346923828125,0.030838966369628906
img_136.jpg,90,1978368,273843,35.42243159065414,0.9571887698895565,Test,0.02480792999267578,0.010717630386352539,0.03552556037902832
img_136.jpg,100,1978368,729650,46.68980131523669,0.9965445232151185,Test,0.035381317138671875,0.01630544662475586,0.051686763763427734
img_139.jpg,0,1978368,13654,20.101359065807536,0.3042027712532389,Test,0.013239860534667969,0.0049016475677490234,0.018141508102416992
img_139.jpg,10,1978368,39522,23.62520495500246,0.6748892878481293,Test,0.014658927917480469,0.00616908073425293,0.0208280086517334
img_139.jpg,20,1978368,66627,25.722902746207772,0.7918217781123182,Test,0.016262531280517578,0.0069653987884521484,0.023227930068969727
img_139.jpg,30,1978368,87455,26.978582968319607,0.8386778419100347,Test,0.01760578155517578,0.007306098937988281,0.024911880493164062
img_139.jpg,40,1978368,104348,27.8804969509935,0.8648052695847711,Test,0.01835489273071289,0.00780797004699707,0.02616286277770996
img_139.jpg,50,1978368,120303,28.65067265137766,0.8835261431056245,Test,0.019643068313598633,0.008165359497070312,0.027808427810668945
img_139.jpg,60,1978368,137463,29.427889604762747,0.8995483063790127,Test,0.019725322723388672,0.008314847946166992,0.028040170669555664
img_139.jpg,70,1978368,163176,30.483177380509456,0.9178045793962953,Test,0.020791053771972656,0.008805513381958008,0.029596567153930664
img_139.jpg,80,1978368,204821,32.03729557307759,0.9383205823714024,Test,0.0224606990814209,0.009481668472290039,0.03194236755371094
img_139.jpg,90,1978368,299818,34.87897187068335,0.9644651257717487,Test,0.0252840518951416,0.010941028594970703,0.036225080490112305
img_139.jpg,100,1978368,775422,46.43515687212663,0.9974866543754034,Test,0.035738229751586914,0.016916751861572266,0.05265498161315918
img_140.jpg,0,1978368,13575,20.15316211889275,0.3017464534144762,Test,0.012932300567626953,0.004882335662841797,0.01781463623046875
img_140.jpg,10,1978368,39328,23.596870645327694,0.670986607958302,Test,0.014925718307495117,0.006253480911254883,0.02117919921875
img_140.jpg,20,1978368,66317,25.71290765489512,0.7887508088827903,Test,0.016476154327392578,0.006911754608154297,0.023387908935546875
img_140.jpg,30,1978368,87102,26.93477545564758,0.8361150596553143,Test,0.017441749572753906,0.007526874542236328,0.024968624114990234
img_140.jpg,40,1978368,104188,27.841065084956842,0.8629054724423292,Test,0.019060134887695312,0.008015871047973633,0.027076005935668945
img_140.jpg,50,1978368,120155,28.6132039046573,0.882007291332573,Test,0.01901412010192871,0.008012056350708008,0.02702617645263672
img_140.jpg,60,1978368,137324,29.401097492708036,0.8983630604699324,Test,0.019581079483032227,0.008367300033569336,0.027948379516601562
img_140.jpg,70,1978368,163098,30.462417085993575,0.9167941461243148,Test,0.02100658416748047,0.00883793830871582,0.02984452247619629
img_140.jpg,80,1978368,204945,32.035619472796746,0.9380458611962199,Test,0.022580862045288086,0.009468555450439453,0.03204941749572754
img_140.jpg,90,1978368,299605,34.89407342036706,0.9643428906713095,Test,0.026140451431274414,0.011030912399291992,0.037171363830566406
img_140.jpg,100,1978368,774666,46.39903716152884,0.9974716257183124,Test,0.03578662872314453,0.01674056053161621,0.05252718925476074
img_143.jpg,0,1978368,13236,20.625695922265717,0.3139663326518001,Test,0.012842416763305664,0.004853487014770508,0.017695903778076172
img_143.jpg,10,1978368,36228,24.011974610719914,0.6605431414851747,Test,0.014653444290161133,0.006074428558349609,0.020727872848510742
img_143.jpg,20,1978368,61698,26.11339650013369,0.7823094398337974,Test,0.01613140106201172,0.0068051815032958984,0.022936582565307617
img_143.jpg,30,1978368,81705,27.368039610803912,0.8313835256414919,Test,0.017130613327026367,0.0073621273040771484,0.024492740631103516
img_143.jpg,40,1978368,97880,28.276674864395726,0.8590489565006911,Test,0.019205093383789062,0.008051395416259766,0.027256488800048828
img_143.jpg,50,1978368,113141,29.051443898849655,0.8789623204459761,Test,0.01880669593811035,0.007973909378051758,0.02678060531616211
img_143.jpg,60,1978368,129467,29.826926628599516,0.8953011638525528,Test,0.019860506057739258,0.008308172225952148,0.028168678283691406
img_143.jpg,70,1978368,154034,30.894123575541037,0.9141073988329137,Test,0.02035808563232422,0.00869297981262207,0.02905106544494629
img_143.jpg,80,1978368,193646,32.442883707832046,0.9353019816149101,Test,0.022093534469604492,0.010943889617919922,0.033037424087524414
img_143.jpg,90,1978368,283419,35.244105692445736,0.9617697646395635,Test,0.025396347045898438,0.010712862014770508,0.036109209060668945
img_143.jpg,100,1978368,746829,46.3685214194052,0.9970903929126008,Test,0.03574371337890625,0.016437053680419922,0.05218076705932617
img_145.jpg,0,1978368,12950,21.069623334078077,0.3285382505941295,Test,0.01307988166809082,0.004918098449707031,0.01799798011779785
img_145.jpg,10,1978368,33654,24.429786828524307,0.6553980045228839,Test,0.014450788497924805,0.005967140197753906,0.02041792869567871
img_145.jpg,20,1978368,58079,26.556082335213688,0.7807327446748819,Test,0.01578354835510254,0.006705522537231445,0.022489070892333984
img_145.jpg,30,1978368,77009,27.80118118213515,0.8301084544155136,Test,0.01692819595336914,0.007155179977416992,0.024083375930786133
img_145.jpg,40,1978368,92594,28.705628300095714,0.8576667501098246,Test,0.01769113540649414,0.007400035858154297,0.025091171264648438
img_145.jpg,50,1978368,107128,29.47846044705722,0.877304582221481,Test,0.01838374137878418,0.007952451705932617,0.026336193084716797
img_145.jpg,60,1978368,122671,30.239340938816163,0.8937870684849761,Test,0.019131898880004883,0.008167505264282227,0.02729940414428711
img_145.jpg,70,1978368,146254,31.283347759883217,0.912534977319829,Test,0.020069360733032227,0.00846719741821289,0.028536558151245117
img_145.jpg,80,1978368,183720,32.79512260360284,0.9336322212796535,Test,0.02146625518798828,0.009217500686645508,0.03068375587463379
img_145.jpg,90,1978368,269157,35.505130889854094,0.9598815448012701,Test,0.02435588836669922,0.01035761833190918,0.0347135066986084
img_145.jpg,100,1978368,722141,46.05276803467849,0.996688706881422,Test,0.035451412200927734,0.016364574432373047,0.05181598663330078
img_15.jpg,0,1978368,13852,19.839608284876768,0.28017637966816716,Test,0.013291597366333008,0.004933357238769531,0.01822495460510254
img_15.jpg,10,1978368,40309,22.99522632871854,0.6500436512250696,Test,0.014889240264892578,0.006297111511230469,0.021186351776123047
img_15.jpg,20,1978368,68859,25.03107906970677,0.7748084653134052,Test,0.016525983810424805,0.0069463253021240234,0.023472309112548828
img_15.jpg,30,1978368,90681,26.261042751890137,0.8265216309534602,Test,0.01749110221862793,0.007464170455932617,0.024955272674560547
img_15.jpg,40,1978368,108450,27.158014010247932,0.855492364573989,Test,0.01829361915588379,0.007801055908203125,0.026094675064086914
img_15.jpg,50,1978368,125171,27.92257886714725,0.8762678805891223,Test,0.01918196678161621,0.008235692977905273,0.027417659759521484
img_15.jpg,60,1978368,143517,28.705681099239186,0.8944541985643563,Test,0.02020096778869629,0.008521080017089844,0.028722047805786133
img_15.jpg,70,1978368,171373,29.79636827727761,0.9153713966088336,Test,0.020989418029785156,0.009042024612426758,0.030031442642211914
img_15.jpg,80,1978368,216893,31.466327521447347,0.9397748405768734,Test,0.022937536239624023,0.009880542755126953,0.03281807899475098
img_15.jpg,90,1978368,315535,34.569552525774974,0.9684404913982139,Test,0.025992631912231445,0.011223316192626953,0.0372159481048584
img_15.jpg,100,1978368,799813,44.988708941766184,0.9976233479013131,Test,0.03624296188354492,0.01705622673034668,0.0532991886138916
img_153.jpg,0,1978368,14418,19.57062071342709,0.3467727515592107,Test,0.013042688369750977,0.005074024200439453,0.01811671257019043
img_153.jpg,10,1978368,39242,23.27055387616149,0.6668653058973496,Test,0.014829158782958984,0.0060825347900390625,0.020911693572998047
img_153.jpg,20,1978368,65892,25.286140522989974,0.7792184761512404,Test,0.016173601150512695,0.006849050521850586,0.02302265167236328
img_153.jpg,30,1978368,86969,26.522967577936885,0.827364432032068,Test,0.017285823822021484,0.00745844841003418,0.024744272232055664
img_153.jpg,40,1978368,104068,27.40781421815452,0.8537359766937875,Test,0.0181734561920166,0.0076220035552978516,0.025795459747314453
img_153.jpg,50,1978368,120384,28.177927991671332,0.8728521487483835,Test,0.0191805362701416,0.008066415786743164,0.027246952056884766
img_153.jpg,60,1978368,137917,28.962380886494536,0.889305750096859,Test,0.019829511642456055,0.008462667465209961,0.028292179107666016
img_153.jpg,70,1978368,164150,30.040066938602056,0.9081637134012145,Test,0.020871877670288086,0.008862018585205078,0.029733896255493164
img_153.jpg,80,1978368,206526,31.61756844584701,0.9296837219129782,Test,0.022258758544921875,0.009516477584838867,0.03177523612976074
img_153.jpg,90,1978368,300800,34.46048693431935,0.9569427310375401,Test,0.025461196899414062,0.01096200942993164,0.0364232063293457
img_153.jpg,100,1978368,782242,44.60704024059972,0.9957416468908948,Test,0.0358731746673584,0.0168917179107666,0.052764892578125
img_156.jpg,0,1978368,14709,19.52372202783986,0.35347002471446826,Test,0.01270294189453125,0.004925966262817383,0.017628908157348633
img_156.jpg,10,1978368,39209,23.159524231121384,0.6625648505272648,Test,0.014705419540405273,0.006244182586669922,0.020949602127075195
img_156.jpg,20,1978368,65889,25.17264679126137,0.7760172670441338,Test,0.01616644859313965,0.0068438053131103516,0.02301025390625
img_156.jpg,30,1978368,87081,26.4084185173351,0.8247722896799958,Test,0.017360687255859375,0.00747370719909668,0.024834394454956055
img_156.jpg,40,1978368,104445,27.30975479718474,0.8522566476724158,Test,0.018493175506591797,0.007656574249267578,0.026149749755859375
img_156.jpg,50,1978368,120669,28.09414890998319,0.8717970129147128,Test,0.019025564193725586,0.008008480072021484,0.02703404426574707
img_156.jpg,60,1978368,138242,28.88742113742445,0.8883477944336406,Test,0.019674062728881836,0.008329391479492188,0.028003454208374023
img_156.jpg,70,1978368,164571,29.9694708563332,0.9075142787895861,Test,0.02084207534790039,0.008778095245361328,0.02962017059326172
img_156.jpg,80,1978368,207271,31.577759499190673,0.9293760386248096,Test,0.02282261848449707,0.009480953216552734,0.032303571701049805
img_156.jpg,90,1978368,301894,34.456447542218704,0.9570264904823409,Test,0.025455474853515625,0.011016130447387695,0.03647160530090332
img_156.jpg,100,1978368,783693,44.435216710413556,0.9957289241704307,Test,0.035651445388793945,0.017141342163085938,0.05279278755187988
img_159.jpg,0,1978368,13351,20.6138956652739,0.34606484538700616,Test,0.013524770736694336,0.00513458251953125,0.018659353256225586
img_159.jpg,10,1978368,34155,24.533031687759856,0.6583844200182226,Test,0.014313220977783203,0.0060749053955078125,0.020388126373291016
img_159.jpg,20,1978368,58202,26.53463684146149,0.7700942447549811,Test,0.016037702560424805,0.0067365169525146484,0.022774219512939453
img_159.jpg,30,1978368,77294,27.709764237771253,0.8163789866109329,Test,0.017026185989379883,0.007149934768676758,0.02417612075805664
img_159.jpg,40,1978368,92712,28.52791091794974,0.8422311178043665,Test,0.018064260482788086,0.007810831069946289,0.025875091552734375
img_159.jpg,50,1978368,106960,29.197208863787157,0.8606100371127697,Test,0.018317699432373047,0.007817506790161133,0.02613520622253418
img_159.jpg,60,1978368,122332,29.848971176156166,0.8759711209910481,Test,0.018912315368652344,0.008087635040283203,0.026999950408935547
img_159.jpg,70,1978368,145517,30.70295400753811,0.8937601069541974,Test,0.02049732208251953,0.008525371551513672,0.029022693634033203
