,filename,compressor,cBW,dBW,CR,normalize_time,diff_time,comp_time,encoding_time,de_comp_time,total_time,thread
5945,imgs/*.png,zlib,5.104712552257477,11.451036597910447,0.6065867924060409,0.0004596710205078125,7.152557373046875e-07,0.13370895385742188,0.1341705322265625,0.05981135368347168,0.19398283958435059,1
5946,imgs/*.png,zlib,5.145178331806398,17.348575514854087,0.6760870168552856,0.0004470348358154297,4.76837158203125e-07,0.14632439613342285,0.1467733383178711,0.043529510498046875,0.19030404090881348,1
5947,imgs/*.png,zlib,5.4625126467054175,10.012461749156554,0.5814472265665248,0.00045180320739746094,2.384185791015625e-07,0.1266155242919922,0.12706899642944336,0.06932520866394043,0.1963951587677002,1
5948,imgs/*.png,zlib,4.890263197431273,10.281224036835495,0.6160100129440838,0.0004444122314453125,4.76837158203125e-07,0.14085674285888672,0.14130282402038574,0.06721067428588867,0.20851492881774902,1
5949,imgs/*.png,zlib,4.864950585225388,11.007224672178147,0.6165017795338023,0.0004546642303466797,4.76837158203125e-07,0.14178848266601562,0.14224481582641602,0.06286907196044922,0.20511507987976074,1
5950,imgs/*.png,zlib,5.403309188198122,0.9159773611766148,0.5765416034601226,0.00045180320739746094,4.76837158203125e-07,0.12812590599060059,0.12858009338378906,0.7584881782531738,0.8870697021484375,1
5951,imgs/*.png,zlib,4.94343411092982,1.0614491093273373,0.6056924118535493,0.00045943260192871094,7.152557373046875e-07,0.14069414138793945,0.14115571975708008,0.6573975086212158,0.7985546588897705,1
5952,imgs/*.png,zlib,4.897621891176096,0.9939909619092993,0.6090940440846964,0.0004544258117675781,7.152557373046875e-07,0.1416337490081787,0.1420907974243164,0.7001140117645264,0.8422060012817383,1
5953,imgs/*.png,zlib,4.907057223738443,1.519587878720517,0.6073716438582673,0.00045371055603027344,4.76837158203125e-07,0.13877630233764648,0.13923192024230957,0.44960808753967285,0.5888409614562988,1
5954,imgs/*.png,zlib,5.290124543269916,2.0221535582103805,0.6869221571522773,0.0004589557647705078,4.76837158203125e-07,0.14191007614135742,0.14237093925476074,0.3724544048309326,0.514826774597168,1
5955,imgs/*.png,zlib,5.079879940871206,2.4180361088969358,0.6070099513939207,0.00045490264892578125,4.76837158203125e-07,0.13296055793762207,0.13341712951660156,0.2802865505218506,0.41370511054992676,1
5956,imgs/*.png,zlib,4.79872107224157,2.387855417194096,0.6067763361321098,0.00045609474182128906,4.76837158203125e-07,0.13735222816467285,0.13781046867370605,0.2769489288330078,0.4147608280181885,1
5957,imgs/*.png,zlib,5.048318008961661,3.160194128432978,0.5994119103176886,0.0004544258117675781,4.76837158203125e-07,0.13001108169555664,0.13046741485595703,0.2084178924560547,0.33888673782348633,1
5958,imgs/*.png,zlib,4.849648629291046,3.330401314979975,0.6105815000286526,0.00045990943908691406,4.76837158203125e-07,0.13575482368469238,0.1362168788909912,0.19835567474365234,0.33457398414611816,1
5959,imgs/*.png,zlib,4.884377257622227,3.4460096848430117,0.6067829958616613,0.0004494190216064453,7.152557373046875e-07,0.1340348720550537,0.13448572158813477,0.19062018394470215,0.3251075744628906,1
5960,imgs/*.png,zlib,4.908356928984064,3.9105773221585696,0.6102563483656666,0.0004589557647705078,7.152557373046875e-07,0.13346362113952637,0.13392424583435059,0.16809487342834473,0.3020205497741699,1
5961,imgs/*.png,zlib,4.936963258170982,6.194572009005891,0.6049488729970272,0.00045943260192871094,7.152557373046875e-07,0.1326737403869629,0.13313508033752441,0.10610628128051758,0.2392430305480957,1
5962,imgs/*.png,zlib,4.764640281524604,16.730670648985168,0.608129862542607,0.00045943260192871094,4.76837158203125e-07,0.1380479335784912,0.13850951194763184,0.03944540023803711,0.17795586585998535,1
5963,imgs/*.png,zlib,4.840999962789519,6.650661753945169,0.6037523928495538,0.0004515647888183594,4.76837158203125e-07,0.13512516021728516,0.13557839393615723,0.09868717193603516,0.2342672348022461,1
5964,imgs/*.png,zlib,4.970547513758308,15.346866793650793,0.6134065483252209,0.0004546642303466797,4.76837158203125e-07,0.13310670852661133,0.13356375694274902,0.0432586669921875,0.17682337760925293,1
5965,imgs/*.png,zlib,5.264056930881339,6.3099381308358735,0.6018356386009506,0.00045609474182128906,1.1920928955078125e-06,0.12575197219848633,0.12621045112609863,0.10529088973999023,0.23150277137756348,1
5966,imgs/*.png,zlib,4.976088847742228,6.638833658904389,0.6009613744080086,0.000453948974609375,9.5367431640625e-07,0.1340320110321045,0.134490966796875,0.10080671310424805,0.23529887199401855,1
5967,imgs/*.png,zlib,4.784877957825828,4.644610767093055,0.602586030025611,0.0010797977447509766,9.5367431640625e-07,0.14132189750671387,0.14240384101867676,0.14670443534851074,0.289109468460083,1
5968,imgs/*.png,zlib,5.171759443750143,7.696821020002144,0.6789476719770307,0.0004477500915527344,7.152557373046875e-07,0.14522600173950195,0.1456751823425293,0.0978841781616211,0.2435605525970459,1
5969,imgs/*.png,zlib,4.80316885530052,12.32428381627659,0.6020414937179434,0.00045371055603027344,4.76837158203125e-07,0.14304184913635254,0.14349818229675293,0.055925846099853516,0.19942522048950195,1
5970,imgs/*.png,zlib,4.7840922287746785,8.092806144925607,0.6044100454606254,0.0004544258117675781,7.152557373046875e-07,0.14499926567077637,0.14545559883117676,0.08598661422729492,0.2314436435699463,1
5971,imgs/*.png,zlib,5.122213520074465,13.451474441614378,0.604764993201557,0.00045228004455566406,4.76837158203125e-07,0.13735127449035645,0.13780546188354492,0.0524752140045166,0.19028186798095703,1
5972,imgs/*.png,zlib,4.978094772821068,11.728880221330103,0.6155291443789684,0.0004475116729736328,7.152557373046875e-07,0.141434907913208,0.14188480377197266,0.06022024154663086,0.20210647583007812,1
5973,imgs/*.png,zlib,4.800075614945071,9.092745996720526,0.6173873349179115,0.0004563331604003906,7.152557373046875e-07,0.1466219425201416,0.1470801830291748,0.07764387130737305,0.22472524642944336,1
5974,imgs/*.png,zlib,5.132039572520747,11.424546930032546,0.6093961119653614,0.00045037269592285156,7.152557373046875e-07,0.139631986618042,0.14008426666259766,0.0629274845123291,0.20301342010498047,1
5975,imgs/*.png,zlib,4.938179799502383,17.111091869633107,0.6156293763557302,0.0004532337188720703,7.152557373046875e-07,0.14874267578125,0.14919829368591309,0.043057918548583984,0.19225764274597168,1
5976,imgs/*.png,zlib,5.196436354054626,16.69136347035102,0.6760011354305369,0.00044846534729003906,7.152557373046875e-07,0.14482760429382324,0.1452782154083252,0.04522871971130371,0.1905078887939453,1
5977,imgs/*.png,zlib,5.056817614084484,5.505215691929457,0.6142326431031554,0.00045990943908691406,4.76837158203125e-07,0.1475539207458496,0.14801621437072754,0.13596034049987793,0.283977746963501,1
5978,imgs/*.png,zlib,5.515652768628721,13.056392191100104,0.6221304663343975,0.0004513263702392578,4.76837158203125e-07,0.14083194732666016,0.14128518104553223,0.059685707092285156,0.200972318649292,1
5979,imgs/*.png,zlib,5.3090868797782536,15.424461755261936,0.6086199264077963,0.0004534721374511719,7.152557373046875e-07,0.1455984115600586,0.14605355262756348,0.05027151107788086,0.19632649421691895,1
5980,imgs/*.png,zlib,5.156905176008515,11.458780592616302,0.6012955815440684,0.0004508495330810547,7.152557373046875e-07,0.1485123634338379,0.14896512031555176,0.06704020500183105,0.21600651741027832,1
5981,imgs/*.png,zlib,4.769704863782019,10.832441311878341,0.5740965532081103,0.0004482269287109375,4.76837158203125e-07,0.15393638610839844,0.15438628196716309,0.0679788589477539,0.2223665714263916,1
5982,imgs/*.png,zlib,4.5485709951217235,11.518907915957435,0.5607233601703995,0.00045108795166015625,4.76837158203125e-07,0.15257048606872559,0.15302300453186035,0.060425519943237305,0.21345019340515137,1
5983,imgs/*.png,zlib,4.513615438554743,9.471975798681829,0.5635506886725932,0.0004496574401855469,4.76837158203125e-07,0.15023517608642578,0.15068674087524414,0.07180571556091309,0.22249364852905273,1
5984,imgs/*.png,zlib,4.605613588124019,7.2264157369445,0.5727639878772014,0.0004608631134033203,9.5367431640625e-07,0.14586472511291504,0.14632773399353027,0.09325909614562988,0.23958778381347656,1
5985,imgs/*.png,zlib,4.646933362114668,6.721993977463293,0.5742328619542351,0.00044727325439453125,4.76837158203125e-07,0.14499235153198242,0.14544129371643066,0.10054397583007812,0.2459867000579834,1
5986,imgs/*.png,zlib,4.657337519347168,11.802025008377116,0.5735034689655406,0.00044608116149902344,7.152557373046875e-07,0.1450209617614746,0.14546895027160645,0.05740523338317871,0.20287513732910156,1
5987,imgs/*.png,zlib,4.71621135838908,10.823085975199056,0.5786964529534617,0.0004532337188720703,4.76837158203125e-07,0.14378118515014648,0.14423632621765137,0.0628516674041748,0.20708918571472168,1
5988,imgs/*.png,zlib,4.809590415314868,8.010234725494426,0.5827096560207692,0.0004546642303466797,4.76837158203125e-07,0.14127254486083984,0.14172911643981934,0.0850985050201416,0.22682881355285645,1
5989,imgs/*.png,zlib,4.800956650568771,7.0301126946128285,0.5858456878441186,0.0004582405090332031,9.5367431640625e-07,0.14231324195861816,0.14277362823486328,0.09750199317932129,0.24027705192565918,1
5990,imgs/*.png,zlib,4.851787864513728,7.3049599948527195,0.5935300909271555,0.00044918060302734375,9.5367431640625e-07,0.14237451553344727,0.14282631874084473,0.09486198425292969,0.23768949508666992,1
5991,imgs/*.png,zlib,5.384835869147549,7.276422329953512,0.6700257653620227,0.0004544258117675781,7.152557373046875e-07,0.1403658390045166,0.1408219337463379,0.10421371459960938,0.24503707885742188,1
5992,imgs/*.png,zlib,4.98031462565971,10.484917247754543,0.6050762538758334,0.00045013427734375,2.384185791015625e-07,0.14193964004516602,0.14239120483398438,0.06763553619384766,0.21002817153930664,1
5993,imgs/*.png,zlib,5.063756800298901,14.75977547446107,0.6117083312205264,0.000446319580078125,4.76837158203125e-07,0.14249110221862793,0.14293932914733887,0.049039363861083984,0.19198036193847656,1
5994,imgs/*.png,zlib,5.2035048470685386,13.859660079450464,0.6218705715635333,0.0004482269287109375,4.76837158203125e-07,0.14274954795837402,0.14319944381713867,0.05376315116882324,0.19696354866027832,1
5995,imgs/*.png,zlib,5.107388030940483,13.609035146029395,0.6128957355437931,0.00045108795166015625,2.384185791015625e-07,0.1437361240386963,0.14418935775756836,0.05411338806152344,0.1983041763305664,1
5996,imgs/*.png,zlib,5.0292659936122535,14.113107790243676,0.6047283713962059,0.00044798851013183594,2.384185791015625e-07,0.14369678497314453,0.14414668083190918,0.05136728286743164,0.19551491737365723,1
5997,imgs/*.png,zlib,4.907487056707666,13.245538856432203,0.5946498902443292,0.0004508495330810547,4.76837158203125e-07,0.14494609832763672,0.14539885520935059,0.053870439529418945,0.19927048683166504,1
5998,imgs/*.png,zlib,4.7962747847379354,13.851099494868397,0.5863179097873926,0.00044417381286621094,7.152557373046875e-07,0.14654064178466797,0.1469871997833252,0.050897836685180664,0.19788622856140137,1
5999,imgs/*.png,zlib,4.755204689179554,8.823465617790232,0.5862913004385101,0.00045228004455566406,4.76837158203125e-07,0.14668059349060059,0.14713478088378906,0.07929491996765137,0.22643113136291504,1
6000,imgs/*.png,zlib,4.7408707180898135,8.459195622403602,0.5958388817736915,0.0004448890686035156,4.76837158203125e-07,0.14773273468017578,0.1481795310974121,0.08304572105407715,0.23122692108154297,1
6001,imgs/*.png,zlib,5.255813937766252,9.901514792048486,0.6725907595399454,0.00044536590576171875,7.152557373046875e-07,0.14517688751220703,0.14562463760375977,0.07729887962341309,0.22292470932006836,1
6002,imgs/*.png,zlib,4.885976472317571,7.64664605900825,0.6072835713607574,0.00044536590576171875,7.152557373046875e-07,0.1461787223815918,0.14662575721740723,0.0936894416809082,0.24031639099121094,1
6003,imgs/*.png,zlib,5.2707476151697215,13.125595316423485,0.6377308639870198,0.0004482269287109375,4.76837158203125e-07,0.13721013069152832,0.13765978813171387,0.05527901649475098,0.19293999671936035,1
6004,imgs/*.png,zlib,5.032203899296111,13.674560919765272,0.6493540109139911,0.00045180320739746094,9.5367431640625e-07,0.14461827278137207,0.14507222175598145,0.05338621139526367,0.19845938682556152,1
6005,imgs/*.png,zlib,5.041949795032456,9.13984827558081,0.6480531029157132,0.0004589557647705078,4.76837158203125e-07,0.14451384544372559,0.1449744701385498,0.07997441291809082,0.22495055198669434,1
6006,imgs/*.png,zlib,5.32902923831348,9.224191414529558,0.6399482858868476,0.00046062469482421875,7.152557373046875e-07,0.13812255859375,0.13858509063720703,0.0800638198852539,0.21865034103393555,1
6007,imgs/*.png,zlib,5.122123382123294,10.268934247426063,0.6489321273185651,0.00044798851013183594,4.76837158203125e-07,0.1452333927154541,0.14568352699279785,0.07266664505004883,0.2183513641357422,1
