,filename,compressor,cBW,dBW,CR,normalize_time,diff_time,comp_time,encoding_time,de_comp_time,total_time,thread,split
745,imgs/*.png,zstd,0.6793463797439858,11.704466203796617,0.7586797413269002,0.0009908676147460938,1.1920928955078125e-06,1.0919835567474365,1.0929770469665527,0.06343817710876465,1.1564171314239502,1,Train
746,imgs/*.png,zstd,0.7098939233691386,6.756630366300835,0.7791471082843578,0.0010151863098144531,7.152557373046875e-07,1.0621626377105713,1.0631799697875977,0.11170434951782227,1.1748862266540527,1,Train
747,imgs/*.png,zstd,0.6838467566726487,8.065050513471112,0.7741806761347307,0.0009703636169433594,4.76837158203125e-07,1.0941295623779297,1.095102071762085,0.09285521507263184,1.1879591941833496,1,Train
748,imgs/*.png,zstd,0.7165421566073005,10.971288591868896,0.7708079989538468,0.0011060237884521484,4.76837158203125e-07,1.0436184406280518,1.044727087020874,0.06823182106018066,1.1129603385925293,1,Train
749,imgs/*.png,zstd,0.6604960505936116,10.471831213723164,0.7565921553121906,0.0009925365447998047,7.152557373046875e-07,1.120185136795044,1.1211800575256348,0.07071685791015625,1.1918985843658447,1,Train
750,imgs/*.png,zstd,0.6562179513674932,10.569147298681926,0.7610816242426004,0.001031637191772461,9.5367431640625e-07,1.116234540939331,1.1172690391540527,0.06936907768249512,1.1866393089294434,1,Train
751,imgs/*.png,zstd,0.6667131497354872,6.939941702264787,0.7605791155568131,0.0009882450103759766,9.5367431640625e-07,1.095682144165039,1.096672534942627,0.10535621643066406,1.2020306587219238,1,Train
752,imgs/*.png,zstd,0.6767086105111232,8.812242752597355,0.7584909572195649,0.0010743141174316406,4.76837158203125e-07,1.0693564414978027,1.0704326629638672,0.08220052719116211,1.152634859085083,1,Train
753,imgs/*.png,zstd,0.6287047451059874,6.202632101399699,0.7471404478434385,0.0009844303131103516,9.5367431640625e-07,1.137709379196167,1.1386966705322266,0.11541938781738281,1.2541172504425049,1,Train
754,imgs/*.png,zstd,0.7115589698340191,8.187670733387483,0.7782932580711609,0.0009834766387939453,7.152557373046875e-07,1.0663187503814697,1.0673043727874756,0.09275531768798828,1.1600615978240967,1,Train
755,imgs/*.png,zstd,0.6194102981498403,11.162691028400165,0.7410099021367769,0.0009856224060058594,4.76837158203125e-07,1.1559257507324219,1.1569132804870605,0.06419634819030762,1.2211110591888428,1,Train
756,imgs/*.png,zstd,0.6438019177768303,7.53312821019549,0.7378851935218002,0.001110076904296875,4.76837158203125e-07,1.1155498027801514,1.116661787033081,0.09543299674987793,1.2120959758758545,1,Train
757,imgs/*.png,zstd,0.6994670109973001,9.126023579923709,0.7435412747476091,0.0009853839874267578,4.76837158203125e-07,1.0534284114837646,1.0544157028198242,0.08081603050231934,1.1352331638336182,1,Train
758,imgs/*.png,zstd,0.722706820463341,10.451606435693051,0.7482496954249623,0.001043558120727539,4.76837158203125e-07,1.0323431491851807,1.033388614654541,0.0714566707611084,1.104846715927124,1,Train
759,imgs/*.png,zstd,0.7121128112098719,9.621552306491541,0.7435766825727361,0.0010428428649902344,4.76837158203125e-07,1.0464608669281006,1.0475053787231445,0.07752823829650879,1.125035047531128,1,Train
760,imgs/*.png,zstd,0.7040508549748985,5.945777661399342,0.7388321711293645,0.0011048316955566406,7.152557373046875e-07,1.0560863018035889,1.0571935176849365,0.1251842975616455,1.1823794841766357,1,Train
761,imgs/*.png,zstd,0.6790007053719697,6.0454981390876394,0.7693745541695378,0.0010628700256347656,9.5367431640625e-07,1.120391845703125,1.1214568614959717,0.12595653533935547,1.2474148273468018,1,Train
762,imgs/*.png,zstd,0.7056680118412508,6.5158753647646535,0.7466212668053267,0.001041412353515625,7.152557373046875e-07,1.0768814086914062,1.0779247283935547,0.11673903465270996,1.1946651935577393,1,Train
763,imgs/*.png,zstd,0.7193708835836036,6.978444150427797,0.7461956887890354,0.0010678768157958984,7.152557373046875e-07,1.0612876415252686,1.0623574256896973,0.1095128059387207,1.1718716621398926,1,Train
764,imgs/*.png,zstd,0.759588997817259,9.389569146036612,0.7493763280557989,0.0010480880737304688,4.76837158203125e-07,1.0180566310882568,1.019106388092041,0.0824427604675293,1.101550579071045,1,Train
765,imgs/*.png,zstd,0.7683198877855515,7.3441820957443715,0.7399538228514484,0.0010426044464111328,4.76837158203125e-07,1.0175731182098389,1.0186173915863037,0.10656380653381348,1.125183343887329,1,Train
